rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
4798,9280239,K03975.01,Kepler-1536 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0
4803,6750902,K03980.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
4807,8036287,K03984.01,Kepler-1537 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
4814,10352333,K03991.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
4825,5773121,K04002.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
4827,4814502,K04004.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
4828,8142787,K04005.01,Kepler-439 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
4830,8376848,K04007.01,,CANDIDATE,CANDIDATE,0.9640,0,0,0,0
4832,8934103,K04009.01,Kepler-1538 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
4833,8934103,K04009.02,,CANDIDATE,CANDIDATE,0.9300,0,0,0,0
4835,11969988,K04011.01,,CANDIDATE,CANDIDATE,0.4950,0,0,0,0
4837,9009953,K04014.01,,CANDIDATE,CANDIDATE,0.9820,0,0,0,0
4838,8282846,K04015.01,Kepler-1539 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
4839,5938970,K04016.01,Kepler-1540 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
4843,11967788,K04021.01,,CANDIDATE,CANDIDATE,0.8480,0,0,0,0
4844,11967788,K04021.02,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0
4845,7733731,K04022.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
4847,10714072,K04024.01,Kepler-1541 b,CONFIRMED,CANDIDATE,0.9880,0,0,0,0
4855,7100673,K04032.01,Kepler-1542 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
4856,7100673,K04032.02,Kepler-1542 c,CONFIRMED,CANDIDATE,0.9930,0,0,0,0
4857,7100673,K04032.03,Kepler-1542 d,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
4858,7100673,K04032.04,Kepler-1542 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
4859,7100673,K04032.05,,CANDIDATE,CANDIDATE,0.7900,0,0,0,0
4864,11415243,K04036.01,Kepler-1544 b,CONFIRMED,CANDIDATE,0.9650,0,0,0,0
4865,8264402,K04037.01,,CANDIDATE,CANDIDATE,0.9640,0,0,0,0
4876,9655005,K04047.01,,CANDIDATE,CANDIDATE,0.1960,0,1,0,0
4880,10360722,K04051.01,Kepler-1545 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
4882,1718958,K04053.01,,CANDIDATE,CANDIDATE,0.9850,0,0,0,0
4883,6428794,K04054.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
4885,4673628,K04056.01,,CANDIDATE,CANDIDATE,0.8380,0,0,0,0
4889,9086154,K04060.01,,CANDIDATE,CANDIDATE,0.9010,0,0,0,0
4894,8686373,K04066.01,,CANDIDATE,CANDIDATE,0.9880,0,0,0,0
4895,5530112,K04067.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
4897,5906694,K04069.01,,CANDIDATE,CANDIDATE,0.9090,0,0,0,0
4900,6755944,K04072.01,Kepler-1547 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
4903,9455677,K04076.01,Kepler-1548 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
4909,3937814,K04084.01,Kepler-1549 b,CONFIRMED,CANDIDATE,0.8200,0,0,0,0
4910,3937814,K04084.03,,CANDIDATE,CANDIDATE,0.4090,0,0,0,0
4913,6106282,K04087.01,Kepler-440 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
4917,3103227,K04091.01,Kepler-1550 b,CONFIRMED,CANDIDATE,0.9580,0,0,0,0
4918,4850961,K04092.01,Kepler-1551 b,CONFIRMED,CANDIDATE,0.9660,0,0,0,0
4923,5688683,K04097.01,,CANDIDATE,CANDIDATE,0.9850,0,0,0,0
4925,8222627,K04098.01,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0
4926,8951205,K04099.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
4929,3747817,K04103.01,Kepler-1552 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
4930,3747817,K04103.02,,CANDIDATE,CANDIDATE,0.8680,0,0,0,0
4933,7907808,K04109.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
4940,3955817,K04117.01,Kepler-1553 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
4943,9700449,K04120.01,,CANDIDATE,CANDIDATE,0.9650,0,0,0,0
4944,6349881,K04121.01,Kepler-1554 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
4946,6140059,K04123.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
4948,9272070,K04126.01,Kepler-1555 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
4949,5088400,K04127.01,Kepler-1556 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0
4951,11970988,K04129.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
4956,7256914,K04136.01,,CANDIDATE,CANDIDATE,0.9820,0,0,0,0
4957,7256914,K04136.02,,CANDIDATE,CANDIDATE,0.9720,0,0,0,0
4960,9956082,K04139.01,Kepler-1557 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0
4964,3112129,K04144.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
4965,3103212,K04145.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
4966,10000941,K04146.01,Kepler-1558 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
4967,10000941,K04146.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
4970,10875007,K04149.01,,CANDIDATE,CANDIDATE,0.9610,0,0,0,0
4971,10875007,K04149.02,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0
4972,11465651,K04150.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
4974,7199060,K04152.01,,CANDIDATE,CANDIDATE,0.9690,0,0,0,0
4975,8439323,K04153.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
4978,5881120,K04156.01,,CANDIDATE,CANDIDATE,0.9720,0,0,0,0
4979,4548098,K04157.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
4980,4548098,K04157.02,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
4982,6607644,K04159.01,Kepler-1559 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0
4983,7610663,K04160.01,Kepler-1560 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0
4989,4078311,K04166.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5000,5197233,K04178.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5002,6938264,K04180.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5006,6752002,K04184.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5007,7257966,K04185.01,,CANDIDATE,CANDIDATE,0.9920,0,0,0,0
5010,6879171,K04188.01,,CANDIDATE,CANDIDATE,0.9920,0,0,0,0
5011,9897364,K04189.01,Kepler-1562 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
5012,12505503,K04190.01,Kepler-1563 b,CONFIRMED,CANDIDATE,0.9310,0,0,0,0
5014,9828127,K04192.01,Kepler-1564 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
5015,9828127,K04192.02,,CANDIDATE,CANDIDATE,0.9950,0,0,0,0
5016,9092496,K04193.01,,CANDIDATE,CANDIDATE,0.8400,0,0,0,0
5017,5644412,K04194.01,Kepler-1565 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
5023,5084171,K04202.01,Kepler-1567 b,CONFIRMED,CANDIDATE,0.9490,0,0,0,0
5025,10593535,K04204.01,Kepler-1568 b,CONFIRMED,CANDIDATE,0.9740,0,0,0,0
5026,3450040,K04205.01,,CANDIDATE,CANDIDATE,0.9860,0,0,0,0
5028,9456281,K04207.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5029,5129453,K04208.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5030,7918478,K04209.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5033,1724719,K04212.01,Kepler-1569 b,CONFIRMED,CANDIDATE,0.9560,0,0,0,0
5034,1724719,K04212.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5037,9366617,K04215.01,Kepler-1570 b,CONFIRMED,CANDIDATE,0.8680,0,0,0,0
5038,6187341,K04216.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5042,9183378,K04222.01,Kepler-1571 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
5045,9491832,K04226.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
5049,9872831,K04230.01,Kepler-1572 b,CONFIRMED,CANDIDATE,0.8770,0,0,0,0
5050,11509504,K04232.01,Kepler-1573 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
5051,11611275,K04234.01,Kepler-1574 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
5052,10794974,K04235.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0
5056,9285568,K04241.01,Kepler-1575 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0
5057,9514372,K04242.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
5060,12737015,K04245.01,,CANDIDATE,CANDIDATE,0.9650,0,0,0,0
5062,5177859,K04246.02,,CANDIDATE,CANDIDATE,0.9800,0,0,0,0
5066,8741470,K04251.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5067,10525049,K04252.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5069,10407482,K04255.01,Kepler-1577 b,CONFIRMED,CANDIDATE,0.9740,0,0,0,0
5071,7901016,K04257.01,,CANDIDATE,CANDIDATE,0.7000,0,0,0,0
5073,5785279,K04259.01,,CANDIDATE,CANDIDATE,0.8850,0,0,0,0
5075,7429287,K04260.04,,CANDIDATE,CANDIDATE,0.9710,0,0,0,0
5076,10526887,K04261.01,Kepler-1578 b,CONFIRMED,CANDIDATE,0.7410,0,0,0,0
5082,7450747,K04267.01,,CANDIDATE,CANDIDATE,0.9510,0,0,0,0
5083,7826620,K04268.01,Kepler-1579 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
5084,8890924,K04269.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
5088,9716028,K04273.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5089,6223324,K04274.01,,CANDIDATE,CANDIDATE,0.9720,0,0,0,0
5091,6026924,K04276.01,Kepler-1580 b,CONFIRMED,CANDIDATE,0.9790,0,0,0,0
5099,11081504,K04287.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5100,11081504,K04287.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5101,4548011,K04288.01,Kepler-1581 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
5102,4548011,K04288.02,,CANDIDATE,CANDIDATE,0.9540,0,0,0,0
5103,4548011,K04288.04,,CANDIDATE,CANDIDATE,0.6760,0,0,0,0
5104,5868793,K04290.01,Kepler-1582 b,CONFIRMED,CANDIDATE,0.9140,0,0,0,0
5105,10063208,K04292.01,Kepler-1583 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
5108,7596240,K04295.01,Kepler-1584 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
5109,7661893,K04296.01,,CANDIDATE,CANDIDATE,0.9920,0,0,0,0
5111,2852941,K04298.01,,CANDIDATE,CANDIDATE,0.8540,0,0,0,0
5113,8507475,K04300.01,Kepler-1585 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
5114,8773015,K04301.01,Kepler-1586 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
5115,8773015,K04301.02,,CANDIDATE,CANDIDATE,0.9780,0,0,0,0
5116,6290935,K04302.01,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0
5118,11612280,K04304.01,Kepler-1587 b,CONFIRMED,CANDIDATE,0.9660,0,0,0,0
5120,3558849,K04307.01,,CANDIDATE,CANDIDATE,0.2980,0,0,0,0
5123,7103919,K04310.01,,CANDIDATE,CANDIDATE,0.9860,0,0,0,0
5125,10722485,K04312.01,Kepler-1588 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0
5129,9286088,K04318.01,,CANDIDATE,CANDIDATE,0.9380,0,0,0,0
5131,5095082,K04320.01,,CANDIDATE,CANDIDATE,0.5540,0,0,0,0
5133,5385410,K04323.01,,CANDIDATE,CANDIDATE,0.9100,0,0,0,0
5136,7749002,K04325.01,,CANDIDATE,CANDIDATE,0.8680,0,0,0,0
5138,5371777,K04327.01,Kepler-1589 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0
5139,12456063,K04329.01,,CANDIDATE,CANDIDATE,0.9140,0,0,0,0
5140,5096053,K04331.01,,CANDIDATE,CANDIDATE,0.9070,0,0,0,0
5142,10140274,K04334.01,,CANDIDATE,CANDIDATE,0.7540,0,0,0,0
5143,10730070,K04335.01,Kepler-1590 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0
5144,8573193,K04337.01,Kepler-1591 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0
5148,6792908,K04341.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5150,8087812,K04343.01,,CANDIDATE,CANDIDATE,0.9880,0,0,0,0
5151,10534155,K04345.01,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0
5152,9509343,K04346.01,,CANDIDATE,CANDIDATE,0.9500,0,0,0,0
5153,3244792,K04347.01,Kepler-1592 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
5156,4571844,K04353.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5158,8459663,K04356.01,Kepler-1593 b,CONFIRMED,CANDIDATE,0.9760,0,0,0,0
5159,3550372,K04357.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5160,7191646,K04358.01,,CANDIDATE,CANDIDATE,0.9480,0,0,0,0
5161,1575873,K04359.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5162,10669994,K04360.01,Kepler-1594 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
5163,7801070,K04361.01,,CANDIDATE,CANDIDATE,0.9740,0,0,0,0
5164,9776794,K04363.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5165,7427764,K04364.01,Kepler-1595 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
5166,10647452,K04366.01,,CANDIDATE,CANDIDATE,0.9530,0,0,0,0
5167,4773392,K04367.01,,CANDIDATE,CANDIDATE,0.9710,0,0,0,0
5170,11444514,K04371.01,Kepler-1596 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
5171,9702006,K04372.01,,CANDIDATE,CANDIDATE,0.9770,0,0,0,0
5173,10991114,K04374.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5176,4945764,K04377.01,,CANDIDATE,CANDIDATE,0.9260,0,0,0,0
5178,7777818,K04380.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5180,6937529,K04382.01,Kepler-1597 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
5181,9883606,K04383.01,Kepler-1598 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0
5182,9883606,K04383.02,,CANDIDATE,CANDIDATE,0.8830,0,0,0,0
5183,5860968,K04384.01,Kepler-1599 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
5184,3645438,K04385.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5185,3645438,K04385.02,Kepler-1600 b,CONFIRMED,CANDIDATE,0.9110,0,0,0,0
5186,3645438,K04385.03,,CANDIDATE,CANDIDATE,0.9460,0,0,0,0
5187,8480582,K04386.01,,CANDIDATE,CANDIDATE,0.9670,0,0,0,0
5190,9588822,K04388.02,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
5191,2997459,K04389.01,,CANDIDATE,CANDIDATE,0.5710,0,0,0,0
5192,8330207,K04390.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5193,6359926,K04391.01,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0
5195,8324518,K04393.01,,CANDIDATE,CANDIDATE,0.9360,0,0,0,0
5197,3103473,K04395.01,,CANDIDATE,CANDIDATE,0.5280,0,0,0,0
5199,5802637,K04398.01,,CANDIDATE,CANDIDATE,0.9790,0,0,0,0
5200,8345384,K04399.01,,CANDIDATE,CANDIDATE,0.9580,0,0,0,0
5201,2831055,K04400.01,Kepler-1601 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
5202,7703882,K04403.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5203,10745365,K04405.01,,CANDIDATE,CANDIDATE,0.6940,0,0,0,0
5205,8396660,K04407.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5207,5308537,K04409.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5208,6350882,K04410.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5209,5281113,K04411.01,Kepler-1602 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0
5216,7582691,K04419.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5218,9836563,K04421.01,,CANDIDATE,CANDIDATE,0.9780,0,0,0,0
5219,9836563,K04421.02,,CANDIDATE,CANDIDATE,0.9670,0,0,0,0
5221,7046035,K04424.01,Kepler-1603 b,CONFIRMED,CANDIDATE,0.9850,0,0,0,0
5223,4172805,K04427.01,,CANDIDATE,CANDIDATE,0.9690,0,0,0,0
5224,5126182,K04428.01,,CANDIDATE,CANDIDATE,0.9120,0,0,0,0
5226,9936080,K04431.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
5228,8278685,K04435.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5233,8416523,K04441.01,Kepler-1604 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0
5234,11124436,K04442.01,,CANDIDATE,CANDIDATE,0.9700,0,0,0,0
5235,5780855,K04443.01,,CANDIDATE,CANDIDATE,0.9880,0,0,0,0
5236,11718389,K04444.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5237,10329196,K04446.01,Kepler-1605 b,CONFIRMED,CANDIDATE,0.8950,0,0,0,0
5238,10604592,K04447.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5240,7429240,K04450.01,Kepler-1606 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
5241,10120548,K04451.01,,CANDIDATE,CANDIDATE,0.8510,0,0,0,0
5242,4474462,K04452.01,,CANDIDATE,CANDIDATE,0.8860,0,0,0,0
5245,3557560,K04456.01,,CANDIDATE,CANDIDATE,0.9620,0,0,0,0
5246,12109267,K04457.01,,CANDIDATE,CANDIDATE,0.8000,0,0,0,0
5247,8652577,K04458.01,,CANDIDATE,CANDIDATE,0.1560,0,0,0,0
5248,9947389,K04460.01,,CANDIDATE,CANDIDATE,0.9720,0,0,0,0
5250,6197344,K04463.01,,CANDIDATE,CANDIDATE,0.9260,0,0,0,0
5251,11357664,K04464.01,,CANDIDATE,CANDIDATE,0.9490,0,0,0,0
5252,7272132,K04466.01,,CANDIDATE,CANDIDATE,0.9850,0,0,0,0
5253,5352640,K04467.01,,CANDIDATE,CANDIDATE,0.9840,0,0,0,0
5260,4381429,K04474.01,Kepler-1608 b,CONFIRMED,CANDIDATE,0.9720,0,0,0,0
5263,6276791,K04477.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5264,6276791,K04477.02,,CANDIDATE,CANDIDATE,0.9730,0,0,0,0
5265,8636600,K04478.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5267,10467714,K04480.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5269,7778427,K04482.01,,CANDIDATE,CANDIDATE,0.8980,0,0,0,0
5271,9898017,K04484.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5272,8098212,K04487.01,,CANDIDATE,CANDIDATE,0.9800,0,0,0,0
5274,4556468,K04491.01,Kepler-1609 b,CONFIRMED,CANDIDATE,0.9440,0,0,0,0
5277,5552562,K04495.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5278,6186182,K04496.01,,CANDIDATE,CANDIDATE,0.9670,0,0,0,0
5279,12645057,K04497.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5280,4844367,K04498.01,,CANDIDATE,CANDIDATE,0.9830,0,0,0,0
5281,10937749,K04499.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5282,9100953,K04500.01,Kepler-1610 b,CONFIRMED,CANDIDATE,0.8060,0,0,0,0
5283,9100953,K04500.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5284,9100953,K04500.03,,CANDIDATE,CANDIDATE,0.9780,0,0,0,0
5286,10907132,K04503.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5287,6520753,K04504.01,,CANDIDATE,CANDIDATE,0.9950,0,0,0,0
5288,6520753,K04504.02,,CANDIDATE,CANDIDATE,0.8090,0,0,0,0
5289,8493354,K04505.01,,CANDIDATE,CANDIDATE,0.9880,0,0,0,0
5290,4545570,K04506.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0
5291,5457326,K04508.01,,CANDIDATE,CANDIDATE,0.6860,0,0,0,0
5292,11350118,K04509.01,,CANDIDATE,CANDIDATE,0.9420,0,0,0,0
5293,11671579,K04510.01,Kepler-1611 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
5295,9216775,K04513.01,Kepler-1612 b,CONFIRMED,CANDIDATE,0.8720,0,0,0,0
5299,10003058,K04519.01,,CANDIDATE,CANDIDATE,0.8980,0,0,0,0
5300,9031703,K04520.01,,CANDIDATE,CANDIDATE,0.9490,0,0,0,0
5302,8700895,K04523.01,,CANDIDATE,CANDIDATE,0.8780,0,0,0,0
5303,5003670,K04524.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5304,5003670,K04524.02,,CANDIDATE,CANDIDATE,0.6070,0,0,0,0
5305,5003670,K04524.03,,CANDIDATE,CANDIDATE,0.9890,0,0,0,0
5306,3765917,K04526.01,,CANDIDATE,CANDIDATE,0.9240,0,0,0,0
5307,3765917,K04526.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5309,7833305,K04528.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
5311,12647577,K04530.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5315,3547760,K04535.01,,CANDIDATE,CANDIDATE,0.9810,0,0,0,0
5321,5511659,K04541.01,,CANDIDATE,CANDIDATE,0.9670,0,0,0,0
5322,5511659,K04541.02,,CANDIDATE,CANDIDATE,0.6290,0,0,0,0
5326,10140122,K04545.01,,CANDIDATE,CANDIDATE,0.6190,0,0,0,0
5327,5033823,K04546.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5329,3223433,K04548.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5330,6523058,K04549.01,,CANDIDATE,CANDIDATE,0.9800,0,0,0,0
5331,5977470,K04550.01,Kepler-1653 b,CONFIRMED,CANDIDATE,0.9340,0,0,0,0
5332,11769689,K04551.01,,CANDIDATE,CANDIDATE,0.9860,0,0,0,0
5334,6369131,K04554.01,,CANDIDATE,CANDIDATE,0.9710,0,0,0,0
5336,10257229,K04557.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5337,5431027,K04558.01,,CANDIDATE,CANDIDATE,0.9720,0,0,0,0
5339,7747457,K04561.01,Kepler-1613 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0
5342,10585749,K04563.01,,CANDIDATE,CANDIDATE,0.6030,0,0,0,0
5344,11650401,K04566.01,Kepler-1614 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0
5345,8332521,K04567.01,,CANDIDATE,CANDIDATE,0.9880,0,0,0,0
5346,8332521,K04567.02,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0
5348,4060229,K04570.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
5349,6761777,K04571.01,Kepler-1615 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0
5353,9893468,K04575.01,,CANDIDATE,CANDIDATE,0.8310,0,0,0,0
5354,10610039,K04577.01,,CANDIDATE,CANDIDATE,0.6950,0,0,0,0
5355,10610039,K04577.02,,CANDIDATE,CANDIDATE,0.9520,0,0,0,0
5357,8628761,K04580.01,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0
5358,2572029,K04581.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5359,7905106,K04582.01,,CANDIDATE,CANDIDATE,0.8280,0,0,0,0
5360,9009036,K04585.01,Kepler-1616 b,CONFIRMED,CANDIDATE,0.5520,0,0,0,0
5361,11506654,K04586.01,,CANDIDATE,CANDIDATE,0.7520,0,0,0,0
5362,5687700,K04587.01,,CANDIDATE,CANDIDATE,0.9360,0,0,0,0
5363,8806985,K04588.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5365,12204137,K04590.01,,CANDIDATE,CANDIDATE,0.8170,0,0,0,0
5366,5389956,K04591.01,,CANDIDATE,CANDIDATE,0.9800,0,0,0,0
5370,12265786,K04595.01,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0
5372,10873178,K04597.01,,CANDIDATE,CANDIDATE,0.9550,0,0,0,0
5377,11153476,K04601.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5378,6144039,K04602.01,,CANDIDATE,CANDIDATE,0.9610,0,0,0,0
5379,8430053,K04603.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0
5380,12458605,K04605.01,,CANDIDATE,CANDIDATE,0.9640,0,0,0,0
5387,10220837,K04613.01,,CANDIDATE,CANDIDATE,0.9340,0,0,0,0
5388,7583650,K04614.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0
5390,9701962,K04617.01,Kepler-1617 b,CONFIRMED,CANDIDATE,0.8960,0,0,0,0
5392,11284772,K04622.01,Kepler-441 b,CONFIRMED,CANDIDATE,0.9750,0,0,0,0
5393,11284772,K04622.02,,CANDIDATE,CANDIDATE,0.9770,0,0,0,0
5396,3539231,K04626.01,,CANDIDATE,CANDIDATE,0.9800,0,0,0,0
5397,6311891,K04627.01,,CANDIDATE,CANDIDATE,0.9440,0,0,0,0
5399,7834045,K04630.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5401,6070337,K04632.01,,CANDIDATE,CANDIDATE,0.8720,0,0,0,0
5402,5954001,K04633.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5403,8196226,K04634.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0
5405,9773270,K04636.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5406,9457728,K04637.01,,CANDIDATE,CANDIDATE,0.9850,0,0,0,0
5407,9412623,K04640.01,Kepler-1618 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0
5410,11655826,K04643.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0
5411,1721157,K04644.01,,CANDIDATE,CANDIDATE,0.9700,0,0,0,0
5413,9947653,K04647.01,,CANDIDATE,CANDIDATE,0.9860,0,0,0,0
5414,9947653,K04647.02,,CANDIDATE,CANDIDATE,0.9720,0,0,0,0
5416,4750669,K04649.01,,CANDIDATE,CANDIDATE,0.8420,0,0,0,0
5417,9824928,K04650.01,,CANDIDATE,CANDIDATE,0.8420,0,0,0,0
